# Binding energy computed at nf=2, nt=50, Z_2 at order k^8
# mu_B/m_B @k=0.02 @k=0.04 @k=0.06
0.9958	-0.0006123607920004851	-0.003363593807087714	-0.01172945437145934
0.996	-0.0006406638318354737	-0.003487548931773157	-0.012192373049410756
0.9962	-0.0006693962785703312	-0.0036127713694328965	-0.012650310238040481
0.9964	-0.0006985338846859367	-0.0037390382199694533	-0.013099900918053527
0.9965999999999999	-0.0007280530723733257	-0.0038661176785936974	-0.013537914481446306
0.9968	-0.0007579305435140132	-0.003993772505599425	-0.013961391202242709
0.997	-0.0007881428706886469	-0.004121763937053619	-0.014367774969016847
0.9972	-0.0008186661049648437	-0.004249855899351689	-0.014755033225333298
0.9974	-0.0008494754334516606	-0.004377819352317785	-0.01512175557167708
0.9975999999999999	-0.000880544914184512	-0.004505436553279223	-0.015467223901341599
0.9978	-0.0009118473082984905	-0.004632505012868876	-0.015791449105748086
0.998	-0.000943354020348582	-0.0047588409065147256	-0.016095171994240032
0.9982	-0.0009750351478760404	-0.004884281716870206	-0.016379828763922983
0.9984	-0.0010068596318028916	-0.005008687913218147	-0.016647483761859653
0.9985999999999999	-0.001038795490848349	-0.005131943523294929	-0.01690073411775059
0.9988	-0.0010708101166709027	-0.005253955517834968	-0.017142591926382632
0.999	-0.0011028706024290014	-0.005374652003321005	-0.017376350009576984
0.9992	-0.0011349440762441457	-0.005493979297630999	-0.017605437002615017
0.9994	-0.001166998012679988	-0.00561189803990813	-0.017833266801711694
0.9995999999999999	-0.0011990004995699878	-0.005728378554097384	-0.018063086541994105
0.9998	-0.0012309204438298309	-0.005843395740484913	-0.018297826507989782
1.	-0.0012627277075752186	-0.005956923808075924	-0.0185399549377866
1.0002	-0.001294393174101373	-0.006068931181037044	-0.018791340718515268
1.0004	-0.0013258887511895193	-0.006179375913984584	-0.019053127545369204
1.0006	-0.0013571873259548926	-0.0062882019335101765	-0.019325624184148623
1.0008	-0.001388262690322594	-0.006395336387098894	-0.019608216870762474
1.001	-0.0014190894586978376	-0.006500688325770837	-0.019899311313626177
1.0012	-0.0014496429992277484	-0.006604148874216553	-0.020196312835657294
1.0014	-0.0014798993972736253	-0.006705592953744267	-0.02049565342516511
1.0016	-0.0015098354646699058	-0.006804882522795598	-0.020792873382081967
1.0018	-0.0015394288016493927	-0.00690187119320295	-0.021082762474427922
1.002	-0.0015686579107735735	-0.006996409976075895	-0.021359560948798307
1.0022	-0.0015975023547145305	-0.007088353819457891	-0.021617214619882093
1.0024	-0.0016259429431572108	-0.007177568531102587	-0.021849671322125123
1.0026	-0.0016539619291483293	-0.007263937642956929	-0.022051199375786944
1.0028	-0.001681543192406874	-0.007347368774986686	-0.022216703732561474
1.003	-0.001708672386662573	-0.007427799095702145	-0.022342013391019877
1.0032	-0.001735337029976841	-0.0075051995505186	-0.022424115293531287
1.0034	-0.0017615265209814715	-0.007579577627410123	-0.022461315233828077
1.0036	-0.0017872320696452617	-0.007650978539120215	-0.02245331457372969
1.0038	-0.0018124465380458218	-0.007719484808354723	-0.022401201249157295
1.004	-0.0018371641941368531	-0.007785214334539451	-0.02230736290592949
1.0042	-0.0018613803890810668	-0.007848317089167342	-0.02217533746342521
1.0044	-0.0018850911757861992	-0.007908970628500836	-0.022009620853858852
1.0046	-0.0019082928922624178	-0.007967374629394942	-0.021815452866163376
1.0048	-0.0019309817377709862	-0.008023744653783256	-0.02159860026754266
1.005	-0.0019531533719894566	-0.008078305339403962	-0.021365152511084104
1.0051999999999999	-0.0019748025672406263	-0.008131283209021218	-0.02112134041373686
1.0054	-0.0019959229410799533	-0.008182899295087753	-0.02087338313104071
1.0056	-0.002016506791323873	-0.008233361796935656	-0.020627364278451823
1.0058	-0.002036545048323966	-0.008282859019502558	-0.020389134570589752
1.006	-0.0020560273506141265	-0.008331552882343956	-0.020164236005406237
1.0062	-0.0020749422408392363	-0.00837957332265111	-0.01995784137624654
1.0064	-0.002093277470057078	-0.008427013933521578	-0.019774702548837512
1.0066	-0.0021110203909759325	-0.008473929167278163	-0.019619101341815586
1.0068	-0.0021281584151337284	-0.008520333381663268	-0.019494797821014535
1.007	-0.0021446795058512997	-0.008566201913309757	-0.019404972160238627
1.0072	-0.0021605726780687525	-0.008611474229015805	-0.01935215806324075
1.0074	-0.002175828477695428	-0.008656059043840016	-0.01933816777304644
1.0076	-0.002190439416426871	-0.008699841125493766	-0.01936401114904201
1.0078	-0.0022044003425675065	-0.008742689345134289	-0.019429813925381935
1.008	-0.0022177087336811402	-0.008784465412925992	-0.0195347429509899
1.0082	-0.0022303649023705505	-0.008825032667988786	-0.019676948682908948
1.0084	-0.002242372111756776	-0.008864264290032838	-0.019853536934226906
1.0086	-0.0022537366019938438	-0.00890205036371517	-0.020060582438633897
1.0088	-0.0022644675332156848	-0.008938303351409629	-0.020293195419494054
1.009	-0.002274576853553535	-0.00897296169461523	-0.020545648925894847
1.0091999999999999	-0.002284079103231079	-0.009005991448071576	-0.02081156879673297
1.0094	-0.002292991167246274	-0.009037386030923446	-0.02108418071681916
1.0096	-0.0023013319898176382	-0.009067164331022066	-0.0213566002872859
1.0098	-0.002309122263707617	-0.009095367510438835	-0.021622144863534774
1.01	-0.00231638410683134	-0.009122054923327193	-0.02187464046791491
1.0102	-0.002323140737368092	-0.009147299568983238	-0.022108696084187782
1.0104	-0.002329416157051152	-0.009171183472413746	-0.022319920517694953
1.0106	-0.0023352348505631744	-0.009193793326441633	-0.022505063950525938
1.0108	-0.0023406215071546817	-0.00921521664262605	-0.022662075816077452
1.011	-0.002345600768825046	-0.009235538573883678	-0.022790080824133033
1.0111999999999999	-0.002350197007769868	-0.009254839486286914	-0.02288928388778769
1.0114	-0.0023544341343463885	-0.0092731932828517	-0.022960820988716622
1.0116	-0.002358335435592589	-0.009290666427247261	-0.023006576178880724
1.0118	-0.002361923443354246	-0.00930731757286093	-0.02302898458972892
1.012	-0.002365219830337204	-0.009323197684582615	-0.023030838794333285
1.0122	-0.002368245331877643	-0.009338350529456068	-0.023015111796277028
1.0124	-0.0023710196908983665	-0.009352813417950412	-0.022984805258955455
1.0126	-0.0023735616233538006	-0.009366618090859159	-0.02294282735054075
1.0128	-0.002375888801431836	-0.009379791662316332	-0.02289190091864762
1.013	-0.0023780178518505325	-0.00939235754984143	-0.022834500268321543
1.0131999999999999	-0.002379964366729233	-0.00940433634104054	-0.02277281318926092
1.0134	-0.0023817429247019496	-0.009415746564088416	-0.02270872387526168
1.0136	-0.0023833671201657193	-0.009426605343883468	-0.02264381245249496
1.0138	-0.0023848495987875075	-0.009436928936902315	-0.0225793669925675
1.014	-0.0023862020976314546	-0.00944673314932879	-0.022516404097724957
1.0142	-0.002387435488498891	-0.009456033645476414	-0.022455695208151678
1.0144	-0.0023885598232845726	-0.009464846159974243	-0.02239779585462928
1.0146	-0.0023895843803561252	-0.009473186628143998	-0.022343076029447163
1.0148	-0.002390517711140643	-0.009481071250102138	-0.02229175009717955
1.015	-0.00239136768625989	-0.009488516501434346	-0.022243905229990712
1.0151999999999999	-0.0023921415406966814	-0.009495539105708188	-0.022199527598345724
1.0154	-0.002392845917594295	-0.00950215597919282	-0.0221585258812215
1.0156	-0.0023934869103916603	-0.009508384156142795	-0.022120751893090405
1.0158	-0.0023940701030822097	-0.009514240706671614	-0.02208601822667327
1.016	-0.002394600608460276	-0.009519742647972394	-0.022054113005865687
1.0162	-0.0023950831042693107	-0.00952490685896096	-0.02202481189108834
1.0164	-0.0023955218672205556	-0.009529749998162378	-0.021997887638950303
1.0166	-0.002395920804884628	-0.009534288428417435	-0.021973117338587724
1.0168	-0.0023962834854882728	-0.009538538151206396	-0.02195028777840384
1.017	-0.002396613165672412	-0.009542514748075532	-0.021929199087912788
1.0171999999999999	-0.002396912816282162	-0.009546233333177744	-0.021909667115860232
1.0174	-0.002397185146273161	-0.009549708514222897	-0.02189152456236569
1.0176	-0.002397432624825768	-0.009552954362612092	-0.021874621329379975
1.0178	-0.002397657501763442	-0.009555984391224978	-0.021858824270028006
1.018	-0.0023978618263746504	-0.009558811540016043	-0.021844016265916817
1.0182	-0.0023980474647367386	-0.009561448168342968	-0.0218300952445693
1.0184	-0.0023982161156406293	-0.009563906052456623	-0.021816972819299004
1.0186	-0.002398369325211483	-0.009566196388872865	-0.021804572865729
1.0188	-0.0023985085003171863	-0.009568329801303484	-0.021792830173363028
1.019	-0.0023986349208550426	-0.00957031635127666	-0.02178168900479532
1.0191999999999999	-0.0023987497509983416	-0.009572165552027638	-0.02177110180574266
1.0194	-0.0023988540494848313	-0.009573886384153239	-0.02176102800368214
1.0196	-0.0023989487790215614	-0.009575487313618012	-0.021751432920041825
1.0198	-0.0023990348148749457	-0.009576976310620459	-0.021742286780806804
1.02	-0.0023991129527151807	-0.00957836086953379	-0.021733563869915457
