# baryon number density as a function of h2 with the pade approximants, h1 = 0.8, nt = 50, beta = 0
# h2      [[0/1]]             [[1/1]]             [[2/1]]             [[2/2]]
0.0688    1.1135406453038827  1.1445743630613514  1.1873242845076624  1.1766370543639355
0.069     1.112474628461872   1.1436254457861257  1.1866696157470706  1.1758832107092978
0.0692    1.111410600120181   1.1426784949828912  1.1860179203158776  1.1751317680926565
0.0694    1.1103485548228709  1.1417335045611643  1.1853691913175162  1.1743827186221067
0.0696    1.1092884871336597  1.1407904684555108  1.184723421876149   1.1736360544328255
0.0698    1.1082303916358331  1.1398493806254224  1.1840806051365917  1.1728917676869792
0.07      1.1071742629321593  1.1389102350551867  1.1834407342642397  1.1721498505736365
0.0702    1.106120095644801   1.1379730257537615  1.182803802444994   1.1714102953086791
0.0704    1.1050678844152306  1.1370377467546475  1.1821698028851868  1.1706730941347092
0.0706    1.1040176239041442  1.136104392115765   1.1815387288115087  1.1699382393209656
0.0708    1.1029693087913754  1.135172955919328   1.1809105734709346  1.1692057231632311
0.0710    1.1019229337758127  1.1342434322717225  1.180285330130651   1.1684755379837453
0.0712    1.1008784935753135  1.1333158153033807  1.179662992077984   1.1677476761311172
0.0714    1.0998359829266207  1.1323900991686604  1.179043552620326   1.1670221299802361
0.0716    1.0987953965852797  1.1314662780457256  1.1784270050850636  1.1662988919321842
0.0718    1.097756729325555   1.1305443461364215  1.177813342819507   1.1655779544141487
0.0720    1.0967199759403483  1.1296242976661592  1.1772025591908162  1.1648593098793347
0.0722    1.0956851312411158  1.128706126883792   1.1765946475859341  1.1641429508068784
0.0724    1.094652190057787   1.1277898280615006  1.1759896014115103  1.1634288697017592
0.0726    1.0936211472386828  1.1268753954946744  1.1753874140938336  1.1627170590947136
0.0728    1.092591997650436   1.1259628235017918  1.1747880790787606  1.1620075115421484
0.0730    1.0915647361779097  1.1250521064243078  1.174191589831648   1.1613002196260556
0.0732    1.0905393577241176  1.1241432386265362  1.173597939837278   1.1605951759539237
0.0734    1.0895158572101449  1.1232362144955346  1.1730071225997936  1.1598923731586548
0.0736    1.0884942295750692  1.1223310284409904  1.1724191316426267  1.1591918038984768
0.0738    1.0874744697758811  1.1214276748951073  1.1718339605084305  1.158493460856859
0.0740    1.0864565727874067  1.1205261483124933  1.1712516027590096  1.1577973367424275
0.0742    1.0854405336022293  1.119626443170046   1.1706720519752527  1.1571034242888785
0.0744    1.084426347230611   1.118728553966844   1.170095301757064   1.1564117162548952
0.0746    1.083414008700418   1.1178324752240343  1.1695213457232954  1.1557222054240626
0.0748    1.082403513057042   1.116938201484721   1.1689501775116793  1.155034884604782
0.075     1.081394855363324   1.1160457273138595  1.1683817907787604  1.1543497466301895
0.0752    1.080388030699479   1.1151550472981435  1.1678161791998296  1.1536667843580712
0.0754    1.0793830341630206  1.1142661560458995  1.1672533364688578  1.1529859906707776
0.0756    1.078379860868685   1.113379048186977   1.1666932562984274  1.1523073584751429
0.0758    1.0773785059483574  1.1124937183726433  1.1661359324196674  1.1516308807024007
0.076     1.076378964550997   1.111610161275477   1.1655813585821893  1.1509565503081005
0.0762    1.0753812318425626  1.1107283715892604  1.165029528554017   1.1502843602720259
0.0764    1.0743853030059403  1.1098483440288773  1.1644804361215257  1.1496143035981115
0.0766    1.0733911732408696  1.1089700733302064  1.1639340750893736  1.1489463733143608
0.0768    1.0723988377638698  1.1080935542500177  1.16339043928044    1.1482805624727648
0.077     1.0714082918081687  1.1072187815658698  1.1628495225357582  1.1476168641492193
0.0772    1.0704195306236302  1.106345750076008   1.162311318714452   1.1469552714434426
0.0774    1.0694325494766832  1.10547445459926    1.161775821693672   1.1462957774788975
0.0776    1.068447343650248   1.104604889974937   1.1612430253685313  1.1456383754027046
0.0778    1.0674639084436683  1.1037370510627311  1.1607129236520424  1.144983058385567
0.078     1.0664822391726383  1.1028709327426163  1.1601855104750531  1.1443298196216862
0.0782    1.0655023311691338  1.1020065299147477  1.1596607797861844  1.1436786523286822
0.0784    1.0645241797813423  1.1011438374993632  1.1591387255517662  1.143029549747515
0.0786    1.0635477803735918  1.100282850436685   1.1586193417557769  1.1423825051424015
0.0788    1.0625731283262838  1.099423563686822   1.158102622399779   1.1417375118007385
0.079     1.0616002190358227  1.0985659722296712  1.1575885615028592  1.141094563033022
0.0792    1.0606290479145493  1.0977100710648218  1.1570771531015631  1.1404536521727673
0.0794    1.05965961039067    1.0968558552114602  1.156568391249839   1.1398147725764314
0.0796    1.058691901908192   1.0960033197082715  1.1560622700189709  1.1391779176233323
0.0798    1.0577259179268532  1.0951524596133475  1.155558783497521   1.1385430807155723
0.08      1.0567616539220568  1.0943032700040898  1.155057925791268   1.1379102552779572
0.0802    1.0557991053848035  1.0934557459771175  1.1545596910231462  1.1372794347579211
0.0804    1.0548382678216264  1.0926098826481727  1.1540640733331855  1.136650612625445
0.0806    1.0538791367545233  1.0917656751520282  1.1535710668784511  1.1360237823729822
0.0808    1.0529217077208923  1.0909231186423947  1.1530806658329837  1.135398937515379
0.081     1.0519659762734657  1.09008220829183    1.1525928643877406  1.1347760715897968
0.0812    1.0510119379802443  1.0892429392916463  1.1521076567505346  1.134155178155638
0.0814    1.0500595884244344  1.0884053068518198  1.1516250371459766  1.1335362507944657
0.0816    1.0491089232043818  1.0875693062009026  1.151144999815416   1.132919283109928
0.0818    1.0481599379335083  1.0867349325859288  1.1506675390168821  1.1323042687276847
0.082     1.047212628240248   1.0859021812723306  1.1501926490250254  1.1316912012953257
0.0822    1.0462669897679835  1.0850710475438436  1.14972032413106    1.1310800744822995
0.0824    1.0453230181749824  1.0842415267024252  1.149250558642705   1.1304708819798357
0.0826    1.0443807091343364  1.0834136140681605  1.148783346884128   1.1298636175008696
0.0828    1.0434400583338959  1.0825873049791808  1.148318683195885   1.1292582747799673
0.083     1.0425010614762098  1.081762594791573   1.1478565619348662  1.1286548475732507
0.0832    1.0415637142784635  1.080939478879295   1.1473969774742367  1.1280533296583213
0.0834    1.0406280124724165  1.0801179526340905  1.1469399242033824  1.127453714834188
0.0836    1.0396939518043413  1.079298011465403   1.146485396527849   1.1268559969211913
0.0838    1.0387615280349636  1.078479650800291   1.1460333888692902  1.1262601697609282
0.084     1.037830736939399   1.077662866083345   1.1455838956654085  1.1256662272161804
0.0842    1.0369015743070964  1.0768476527766024  1.1451369113699008  1.12507416317084
0.0844    1.0359740359417744  1.076034006359465   1.144692430452403   1.124483971529835
0.0846    1.0350481176613633  1.0752219223286164  1.1442504473984327  1.123895646219057
0.0848    1.034123815297946   1.074411396197939   1.1438109567093357  1.1233091811852878
0.085     1.033201124697697   1.073602423498433   1.14337395290223    1.1227245703961266
0.0852    1.032280041720826   1.0727949997781345  1.1429394305099525  1.1221418078399177
0.0854    1.0313605622415176  1.0719891206020349  1.1425073840810018  1.1215608875256782
0.0856    1.0304426821478727  1.071184781552      1.1420778081794867  1.1209818034830257
0.0858    1.0295263973418523  1.070381978226691   1.1416506973850695  1.1204045497621058
0.0860    1.0286117037392182  1.0695807062414837  1.1412260462929145  1.1198291204335211
0.0862    1.027698597269476   1.068780961228391   1.140803849513632   1.1192555095882613
0.0864    1.0267870738758185  1.0679827388359824  1.140384101673226   1.118683711337628
0.0866    1.025877129515068   1.0671860347293065  1.139966797413041   1.118113719813167
0.0868    1.0249687601576198  1.0663908445898156  1.1395519313897093  1.1175455291665968
0.0870    1.0240619617873872  1.0655971641152844  1.1391394982750962  1.1169791335697377
0.0872    1.023156730401744   1.0648049890197357  1.1387294927562492  1.1164145272144403
0.0874    1.022253062011469   1.0640143150333632  1.1383219095353452  1.1158517043125182
0.0876    1.0213509526406905  1.063225137902456   1.1379167433296378  1.115290659095676
0.0878    1.0204503983268327  1.0624374533893222  1.1375139888714056  1.1147313858154397
0.0880    1.0195513951205575  1.0616512572722157  1.1371136409079     1.1141738787430875
0.0882    1.0186539390857137  1.0608665453452575  1.136715694201294   1.113618132169581
0.0884    1.017758026299279   1.0600833134183663  1.1363201435286308  1.113064140405496
0.0886    1.0168636528513089  1.0593015573171807  1.1359269836817723  1.1125118977809532
0.0888    1.0159708148448807  1.058521272882988   1.1355362094673476  1.1119613986455499
0.0890    1.0150795083960413  1.05774245597265    1.1351478157067036  1.1114126373682918
0.0892    1.014189729633752   1.0569651024585305  1.1347617972358537  1.1108656083375248
0.0894    1.0133014746998386  1.0561892082284243  1.1343781489054257  1.1103203059608664
0.0896    1.012414739748935   1.0554147691854827  1.1339968655806147  1.1097767246651395
0.0898    1.011529520948433   1.0546417812481457  1.1336179421411319  1.1092348588963035
0.0900    1.0106458144784296  1.0538702403500664  1.1332413734811522  1.1086947031193866
0.0902    1.0097636165316741  1.0531001424400446  1.1328671545092686  1.108156251818421
0.0904    1.008882923313517   1.0523314834819542  1.1324952801484405  1.1076194994963737
0.0906    1.0080037310418593  1.0515642594546746  1.1321257453359448  1.107084440675081
0.0908    1.0071260359470982  1.0507984663520185  1.131758545023327   1.1065510698951824
0.091     1.0062498342720803  1.050034100182667   1.1313936741763526  1.1060193817160526
0.0912    1.005375122272047   1.0492711569700977  1.1310311277749578  1.105489370715738
0.0914    1.0045018962145873  1.0485096327525167  1.1306709008132017  1.1049610314908889
0.0916    1.0036301523795834  1.0477495235827927  1.1303129882992184  1.1044343586566956
0.0918    1.002759887059165   1.0469908255283866  1.129957385255167   1.1039093468468206
0.092     1.0018910965576566  1.0462335346712865  1.1296040867171855  1.1033859907133365
0.0922    1.0010237771915294  1.0454776471079394  1.1292530877353428  1.1028642849266592
0.0924    1.0001579252893507  1.0447231589491854  1.128904383373592   1.1023442241754826
0.0926    0.9992935371917355  1.043970066320192   1.1285579687097198  1.1018258031667167
0.0928    0.9984306092512985  1.0432183653603873  1.128213838835304   1.1013090166254207
0.093     0.9975691378326037  1.042468052223395   1.1278719888556623  1.1007938592947393
0.0932    0.9967091193121177  1.04171912307697    1.1275324138898086  1.100280325935841
0.0934    0.9958505500781599  1.040971574102933   1.127195109070405   1.0997684113278512
0.0936    0.9949934265308561  1.0402254014971064  1.126860069543715   1.0992581102677914
0.0938    0.9941377450820896  1.0394806014692504  1.126527290469559   1.0987494175705144
0.094     0.9932835021554549  1.038737170242999   1.1261967670212658  1.0982423280686426
0.0942    0.9924306941862093  1.0379951040557973  1.1258684943856299  1.0977368366125038
0.0944    0.991579317621227   1.0372543991588385  1.1255424677628627  1.0972329380700692
0.0946    0.9907293689189507  1.0365150518170008  1.1252186823665482  1.0967306273268904
0.0948    0.9898808445493472  1.0357770583087857  1.1248971334235986  1.0962298992860386
0.095     0.9890337409938594  1.035040414926255   1.1245778161742086  1.0957307488680421
0.0952    0.9881880547453608  1.0343051179749718  1.124260725871809   1.095233171010823
0.0954    0.9873437823081093  1.033571163773936   1.1239458577830237  1.0947371606696374
0.0956    0.9865009201977022  1.0328385486555254  1.1236332071876247  1.094242712817013
0.0958    0.98565946494103    1.0321072689654354  1.123322769378488   1.0937498224426896
0.096     0.984819413076231   1.0313773210626165  1.1230145396615472  1.0932584845535547
0.0962    0.9839807611526477  1.0306487013192178  1.1227085133557524  1.092768694173587
0.0964    0.98314350573078    1.0299214061205237  1.122404685793024   1.0922804463437925
0.0966    0.9823076433822424  1.0291954318648977  1.1221030523182107  1.0917937361221455
0.0968    0.9814731706897186  1.0284707749637216  1.1218036082890437  1.0913085585835294
0.097     0.9806400842469165  1.027747431841338   1.121506349076096   1.0908249088196729
0.0972    0.9798083806585269  1.0270253989349905  1.1212112700627366  1.0903427819390967
0.0974    0.9789780565401768  1.0263046726947676  1.1209183666450895  1.0898621730670472
0.0976    0.9781491085183879  1.0255852495835427  1.1206276342319896  1.0893830773454423
0.0978    0.9773215332305325  1.0248671260769195  1.1203390682449395  1.0889054899328081
0.098     0.976495327324789   1.0241502986631732  1.1200526641180693  1.0884294060042239
0.0982    0.9756704874601027  1.0234347638431929  1.1197684172980908  1.087954820751261
0.0984    0.9748470103061382  1.0227205181304273  1.1194863232442582  1.0874817293819237
0.0986    0.9740248925432411  1.0220075580508268  1.1192063774283243  1.0870101271205936
0.0988    0.9732041308623933  1.021295880142789   1.1189285753344995  1.086540009207968
0.099     0.9723847219651711  1.0205854809571016  1.118652912459409   1.086071370901005
0.0992    0.9715666625637043  1.0198763570568887  1.1183793843120524  1.0856042074728647
0.0994    0.9707499493806335  1.0191685050175545  1.118107986413762   1.08513851421285
0.0996    0.9699345791490688  1.0184619214267292  1.1178387142981605  1.0846742864263517
0.0998    0.9691205486125485  1.0177566028842153  1.1175715635111214  1.08421151943479
0.1       0.9683078545249979  1.0170525460019322  1.117306529610727   1.0837502085755581
0.1002    0.967496493650689   1.0163497474038627  1.1170436081672277  1.0832903492019645
0.1004    0.9666864627641983  1.0156482037260006  1.1167827947630018  1.0828319366831773
0.1006    0.9658777586503674  1.0149479116162965  1.116524084992515   1.082374966404168
0.1008    0.965070378104263   1.0142488677346038  1.1162674744622798  1.0819194337656541
0.101     0.9642643179311343  1.0135510687526286  1.1160129587908147  1.0814653341840441
0.1012    0.9634595749463759  1.0128545113538754  1.1157605336086067  1.0810126630913814
0.1014    0.9626561459754872  1.012159192233595   1.1155101945580674  1.0805614159352892
0.1016    0.9618540278540308  1.0114651080987336  1.1152619372934973  1.0801115881789132
0.1018    0.9610532174275956  1.0107722556678809  1.1150157574810442  1.0796631753008694
0.1020    0.9602537115517562  1.0100806316712176  1.1147716507986627  1.0792161727951861
0.1022    0.9594555070920348  1.009390232850467   1.1145296129360789  1.0787705761712507
0.1024    0.95865860092386    1.008701055958841   1.1142896395947466  1.0783263809537544
0.1026    0.9578629899325313  1.0080130977609922  1.1140517264878111  1.077883582682639
0.1028    0.9570686710131779  1.007326355032963   1.113815869340071   1.0774421769130407
0.1030    0.956275641070722   1.0066408245621337  1.1135820638879368  1.0770021592152357
0.1032    0.9554838970198396  1.0059565031471767  1.1133503058793952  1.07656352517459
0.1034    0.954693435784923   1.0052733875980027  1.1131205910739683  1.0761262703915009
0.1036    0.9539042543000431  1.0045914747357148  1.1128929152426785  1.0756903904813466
0.1038    0.9531163495089108  1.003910761392558   1.112667274168007   1.0752558810744315
0.1040    0.9523297183648413  1.0032312444118712  1.1124436636438584  1.0748227378159343
0.1042    0.9515443578307143  1.002552920648038   1.1122220794755213  1.0743909563658531
0.1044    0.95076026487894    1.0018757869664392  1.1120025174796324  1.0739605323989538
0.1046    0.9499774364914187  1.0011998402434048  1.1117849734841374  1.0735314616047178
0.1048    0.9491958696595068  1.0005250773661658  1.1115694433282552  1.0731037396872884
0.1050    0.9484155613839786  0.9998514952328081  1.1113559228624383  1.0726773623654198
0.1052    0.9476365086749904  0.999179090752224   1.1111444079483388  1.0722523253724239
0.1054    0.946858708552044   0.9985078608440652  1.1109348944587696  1.0718286244561195
0.1056    0.9460821580439515  0.9978378024386967  1.1107273782776679  1.071406255378779
0.1058    0.9453068541887976  0.9971689124771517  1.1105218553000586  1.0709852139170797
0.1060    0.944532794033905   0.9965011879110819  1.1103183214320185  1.070565495862049
0.1062    0.9437599746357987  0.9958346257027159  1.1101167725906391  1.070147097019015
0.1064    0.94298839306017    0.9951692228248087  1.1099172047039907  1.0697300132075565
0.1066    0.9422180463818428  0.994504976260601   1.1097196137110865  1.0693142402614504
0.1068    0.9414489316847355  0.9938418830037704  1.1095239955618466  1.0688997740286212
0.1070    0.9406810460618291  0.9931799400583878  1.1093303462170618  1.0684866103710922
0.1072    0.9399143866151305  0.9925191444388736  1.1091386616483596  1.0680747451649328
0.1074    0.9391489504556377  0.9918594931699503  1.1089489378381654  1.067664174300212
0.1076    0.9383847347033077  0.9912009832866011  1.108761170779671   1.067254893680943
0.1078    0.937621736487019   0.9905436118340242  1.108575356476796   1.0668468992250395
0.108     0.9368599529445394  0.9898873758675897  1.1083914909441557  1.0664401868642615
0.1082    0.9360993812224907  0.9892322724527951  1.108209570207023   1.0660347525441685
0.1084    0.9353400184763172  0.9885782986652228  1.1080295903012967  1.0656305922240685
0.1086    0.9345818618702486  0.9879254515904963  1.107851547273464   1.0652277018769722
0.1088    0.9338249085772687  0.987273728324238   1.1076754371805682  1.0648260774895393
0.109     0.933069155779082   0.9866231259720243  1.1075012560901722  1.064425715062033
0.1092    0.9323146006660794  0.9859736416493468  1.1073290000803264  1.0640266106082716
0.1094    0.9315612404373051  0.9853252724815659  1.1071586652395324  1.0636287601555785
0.1096    0.9308090723004254  0.9846780156038718  1.1069902476667102  1.0632321597447352
0.1098    0.9300580934716929  0.9840318681612411  1.1068237434711636  1.0628368054299329
0.11      0.9293083011759171  0.9833868273083951  1.106659148772548   1.0624426932787248
0.1102    0.9285596926464291  0.9827428902097594  1.1064964597008342  1.062049819371978
0.1104    0.9278122651250513  0.982100054039421   1.106335672396276   1.0616581798038263
0.1106    0.9270660158620638  0.9814583159810892  1.1061767830093783  1.0612677706816227
0.1108    0.9263209421161728  0.9808176732280531  1.1060197877008613  1.0608785881258935
0.111     0.925577041154479   0.9801781229831419  1.1058646826416294  1.0604906282702888
0.1112    0.9248343102524452  0.9795396624586841  1.105711464012736   1.0601038872615374
0.1114    0.9240927466938654  0.9789022888764676  1.1055601280053524  1.0597183612593997
0.1116    0.9233523477708323  0.9782659994676992  1.1054106708207354  1.0593340464366223
0.1118    0.9226131107837068  0.9776307914729655  1.1052630886701924  1.058950938978889
0.112     0.9218750330410863  0.9769966621421924  1.1051173777750507  1.0585690350847772
0.1122    0.9211381118597739  0.9763636087346065  1.1049735343666243  1.0581883309657112
0.1124    0.9204023445647472  0.9757316285186954  1.1048315546861818  1.0578088228459155
0.1126    0.9196677284891283  0.9751007187721698  1.1046914349849148  1.0574305069623693
0.1128    0.9189342609741515  0.9744708767819216  1.1045531715239054  1.0570533795647625
0.113     0.9182019393691341  0.9738420998439898  1.1044167605740927  1.056677436915449
0.1132    0.9174707610314459  0.9732143852635182  1.1042821984162443  1.056302675289401
0.1134    0.9167407233264784  0.9725877303547193  1.1041494813409214  1.0559290909741652
0.1136    0.9160118236276152  0.9719621324408356  1.1040186056484491  1.055556680269817
0.1138    0.9152840593162017  0.9713375888541013  1.1038895676488851  1.0551854394889175
0.114     0.9145574277815154  0.9707140969357058  1.1037623636619869  1.0548153649564669
0.1142    0.9138319264207354  0.9700916540357554  1.1036369900171814  1.0544464530098598
0.1144    0.913107552638915   0.9694702575132357  1.1035134430535343  1.0540786999988438
0.1146    0.9123843038489495  0.968849904735976   1.1033917191197182  1.053712102285473
0.1148    0.9116621774715489  0.9682305930806101  1.103271814573982   1.0533466562440645
0.115     0.9109411709352077  0.9676123199325419  1.103153725784121   1.0529823582611553
0.1152    0.9102212816761754  0.9669950826859078  1.103037449127445   1.0526192047354581
0.1154    0.9095025071384298  0.9663788787435394  1.1029229809907484  1.052257192077818
0.1156    0.9087848447736452  0.965763705516929   1.1028103177702793  1.0518963167111703
0.1158    0.908068292041166   0.9651495604261926  1.1026994558717105  1.0515365750704948
0.116     0.9073528464079771  0.9645364409000355  1.102590391710108   1.0511779636027752
0.1162    0.9066385053486755  0.9639243443757138  1.1024831217099016  1.0508204787669553
0.1164    0.9059252663454427  0.9633132682990013  1.1023776423048541  1.0504641170338966
0.1166    0.9052131268880156  0.9627032101241537  1.1022739499380327  1.0501088748863359
0.1168    0.9045020844736589  0.9620941673138739  1.1021720410617786  1.0497547488188421
0.117     0.9037921366071374  0.9614861373392759  1.1020719121376774  1.0494017353377751
0.1172    0.9030832808006881  0.9608791176798503  1.101973559636529   1.0490498309612435
0.1174    0.9023755145739916  0.9602731058234306  1.1018769800383197  1.0486990322190617
0.1176    0.9016688354541459  0.9596680992661583  1.1017821698321915  1.0483493356527096
0.1178    0.9009632409756386  0.9590640955124485  1.101689125516414   1.04800073781529
0.1180    0.9002587286803189  0.9584610920749559  1.1015978435983538  1.0476532352714871
0.1182    0.899555296117371   0.9578590864745404  1.1015083205944478  1.0473068245975257
0.1184    0.8988529408432868  0.9572580762402342  1.1014205530301715  1.0469615023811305
0.1186    0.8981516604218396  0.9566580589092086  1.101334537440013   1.0466172652214845
0.1188    0.8974514524240559  0.9560590320267384  1.101250270367443   1.046274109729187
0.1190    0.8967523144281897  0.9554609931461711  1.1011677483648856  1.0459320325262151
0.1192    0.8960542440196964  0.9548639398288926  1.1010869679936919  1.0455910302458817
0.1194    0.8953572387912045  0.9542678696442939  1.1010079258241097  1.045251099532795
0.1196    0.8946612963424909  0.9536727801697401  1.1009306184352556  1.04491223704282
0.1198    0.8939664142804543  0.9530786689905353  1.1008550424150885  1.0445744394430354
0.1200    0.8932725902190879  0.9524855336998919  1.1007811943603805  1.0442377034116963
0.1202    0.8925798217794554  0.9518933718988981  1.100709070876687   1.043902025638194
0.1204    0.8918881065896632  0.9513021811964856  1.100638668578322   1.0435674028230135
0.1206    0.8911974422848359  0.9507119592093971  1.1005699840883307  1.0432338316776986
0.1208    0.8905078265070894  0.9501227035621549  1.1005030140384577  1.0429013089248083
0.1210    0.8898192569055069  0.9495344118870299  1.100437755069124   1.0425698312978797
0.1212    0.8891317311361113  0.9489470818240093  1.1003742038293969  1.042239395541389
0.1214    0.8884452468618427  0.9483607110207644  1.1003123569769642  1.0419099984107114
0.1216    0.8877598017525306  0.9477752971326219  1.1002522111781063  1.041581636672083
0.1218    0.8870753934848695  0.9471908378225301  1.1001937631076695  1.0412543071025622
0.1220    0.8863920197423943  0.94660733076103    1.1001370094490375  1.0409280064899908
0.1222    0.8857096782154558  0.9460247736262241  1.1000819468941074  1.0406027316329558
0.1224    0.8850283666011942  0.9454431641037444  1.1000285721432599  1.0402784793407505
0.1226    0.8843480826035164  0.9448624998867238  1.099976881905335   1.0399552464333375
0.1228    0.8836688239330699  0.9442827786757648  1.0999268728976037  1.0396330297413097
0.1230    0.8829905883072191  0.9437039981789104  1.0998785418457424  1.0393118261058536
0.1232    0.8823133734500207  0.943126156111612   1.0998318854838067  1.0389916323787098
0.1234    0.8816371770921989  0.9425492501967012  1.0997869005542036  1.0386724454221374
0.1236    0.8809619969711228  0.94197327816436    1.0997435838076672  1.0383542621088755
0.1238    0.8802878308307803  0.9413982377520913  1.099701932003231   1.038037079322105
0.124     0.8796146764217558  0.9408241267046882  1.099661941908204   1.0377208939554141
0.1242    0.8789425315012052  0.9402509427742056  1.099623610298142   1.0374057029127581
0.1244    0.8782713938328325  0.9396786837199312  1.0995869339568234  1.0370915031084258
0.1246    0.8776012611868667  0.9391073473083573  1.0995519096762238  1.0367782914669985
0.1248    0.8769321313400372  0.9385369313131495  1.0995185342564897  1.036466064923318
0.125     0.8762640020755521  0.9379674335151202  1.0994868045059127  1.0361548204224473
0.1252    0.8755968711830722  0.9373988517021982  1.0994567172409044  1.0358445549196347
0.1254    0.87493073645869    0.9368311836694023  1.0994282692859714  1.0355352653802778
0.1256    0.8742655957049057  0.936264427218812   1.099401457473689   1.0352269487798875
0.1258    0.8736014467306041  0.9356985801595379  1.0993762786446788  1.0349196021040517
0.126     0.8729382873510316  0.9351336403076964  1.0993527296475787  1.0346132223483993
0.1262    0.8722761153877745  0.9345696054863792  1.099330807339022   1.034307806518566
0.1264    0.8716149286687338  0.9340064735256275  1.0993105085836123  1.0340033516301568
0.1266    0.870954725028105   0.9334442422624033  1.0992918302538963  1.033699854708711
0.1268    0.870295502306354   0.9328829095405611  1.0992747692303406  1.0333973127896685
0.127     0.8696372583501952  0.9323224732108226  1.0992593224013074  1.0330957229183317
0.1272    0.8689799910125697  0.931762931130748   1.099245486663029   1.0327950821498333
0.1274    0.8683236981526217  0.9312042811647088  1.0992332589195848  1.0324953875490996
0.1276    0.8676683776356768  0.9306465211838617  1.0992226360828745  1.0321966361908173
0.1278    0.8670140273332213  0.9300896490661206  1.0992136150725966  1.0318988251593952
0.128     0.8663606451228777  0.9295336626961308  1.0992061928162227  1.0316019515489356
0.1282    0.865708228888385   0.9289785599652425  1.0992003662489727  1.031306012463194
0.1284    0.8650567765195756  0.9284243387714822  1.099196132313793   1.0310110050155492
0.1286    0.8644062859123547  0.9278709970195296  1.09919348796133    1.030716926328965
0.1288    0.8637567549686767  0.9273185326206888  1.0991924301499094  1.0304237735359614
0.129     0.8631081815965264  0.9267669434928634  1.0991929558455094  1.030131543778575
0.1292    0.8624605637098945  0.9262162275605303  1.099195062021738   1.0298402342083293
0.1294    0.8618138992287596  0.9256663827547131  1.0991987456598105  1.0295498419861993
0.1296    0.8611681860790644  0.9251174070129577  1.0992040037485253  1.0292603642825786
0.1298    0.8605234221926948  0.9245692982793048  1.0992108332842396  1.028971798277245
0.13      0.8598796055074602  0.924022054504267   1.0992192312708478  1.028684141159329
0.1302    0.8592367339670712  0.9234756736448009  1.099229194719757   1.0283973901272787
0.1304    0.8585948055211197  0.9229301536642823  1.0992407206498644  1.0281115423888276
0.1306    0.8579538181250564  0.9223854925324831  1.0992538060875339  1.0278265951609618
0.1308    0.8573137697401726  0.9218416882255438  1.099268448066573   1.027542545669887
0.131     0.856674658333577   0.9212987387259495  1.099284643628211   1.027259391150996
0.1312    0.8560364818781774  0.9207566420225045  1.099302389821075   1.0269771288488354
0.1314    0.8553992383526584  0.9202153961103097  1.0993216837011675  1.026695756017074
0.1316    0.8547629257414618  0.9196749989907357  1.0993425223318432  1.0264152699184708
0.1318    0.8541275420347667  0.919135448671399   1.0993649027837886  1.0261356678248406
0.132     0.8534930852284688  0.9185967431661382  1.0993888221349961  1.025856947017025
0.1322    0.85285955332416    0.9180588804949892  1.0994142774707447  1.025579104784858
0.1324    0.8522269443291087  0.9175218586841616  1.0994412658835762  1.025302138427135
0.1326    0.8515952562562403  0.9169856757660142  1.099469784473273   1.0250260452515823
0.1328    0.8509644871241164  0.916450329779031   1.0994998303468355  1.024750822574822
0.133     0.8503346349569159  0.9159158187677983  1.0995314006184616  1.0244764677223446
0.1332    0.849705697784415   0.9153821407829799  1.0995644924095236  1.0242029780284745
0.1334    0.8490776736419666  0.9148492938812944  1.0995991028485461  1.0239303508363413
0.1336    0.8484505605704824  0.9143172761254919  1.0996352290711835  1.0236585834978458
0.1338    0.8478243566164122  0.9137860855843287  1.0996728682202013  1.0233876733736316
0.134     0.8471990598317253  0.9132557203325474  1.0997120174454502  1.0231176178330519
0.1342    0.8465746682738908  0.9127261784508511  1.099752673903848   1.0228484142541405
0.1344    0.8459511800058582  0.9121974580258805  1.0997948347593556  1.0225800600235804
0.1346    0.8453285930960388  0.911669557150193   1.0998384971829571  1.022312552536673
0.1348    0.8447069056182861  0.9111424739222375  1.0998836583526375  1.0220458891973072
0.135     0.8440861156518773  0.9106162064463336  1.0999303154533622  1.0217800674179305
0.1352    0.8434662212814938  0.9100907528326478  1.0999784656770553  1.0215150846195171
0.1354    0.8428472205972032  0.9095661111971711  1.100028106222578   1.0212509382315393
0.1356    0.8422291116944398  0.9090422796616983  1.1000792342957089  1.020987625691936
0.1358    0.8416118926739863  0.908519256353802   1.1001318471091206  1.0207251444470837
0.136     0.8409955616419548  0.9079970394068151  1.1001859418823612  1.020463491951766
0.1362    0.8403801167097692  0.9074756269598048  1.1002415158418337  1.020202665669145
0.1364    0.8397655559941462  0.9069550171575524  1.1002985662207714  1.0199426630707304
0.1366    0.8391518776170762  0.9064352081505316  1.1003570902592217  1.0196834816363505
0.1368    0.8385390797058063  0.9059161980948864  1.1004170852040236  1.019425118854124
0.137     0.8379271603928211  0.905397985152409   1.1004785483087858  1.0191675722204279
0.1372    0.8373161178158255  0.9048805674905186  1.100541476833869   1.0189108392398716
0.1374    0.8367059501177263  0.9043639432822399  1.1006058680463628  1.0186549174252661
0.1376    0.8360966554466127  0.9038481107061817  1.100671719220068   1.0183998042975944
0.1378    0.8354882319557415  0.9033330679465155  1.100739027635473   1.018145497385985
0.138     0.834880677803516   0.9028188131929548  1.100807790579738   1.0178919942276798
