# binding energy as a function of mu_b / m_b with the pade approximants, kappa = 0.08, nt = 50, beta = 0
# h2     [[0/1]]                   [[1/1]]                   [[2/1]]                   [[2/2]]
1.0042  -0.00557802171183413      -0.005158221967280226     -0.001184563083578292     -0.002875476437130778
1.0043  -0.005599963099495307     -0.005210972469948073     -0.0011800198315638374    -0.00289307964741104
1.0044  -0.005621801210020015     -0.0052640455697010756    -0.001175533605834522     -0.002910454304458975
1.0045  -0.005643536856734842     -0.00531743114784887      -0.0011711257557775153    -0.0029276610514413185
1.0046  -0.005665170960240421     -0.0053711191387131475    -0.001166815396090425     -0.0029447696229053747
1.0047  -0.005686704534318272     -0.005425099680399306     -0.001162618926796645     -0.002961859177253818
1.0048  -0.005708138670454382     -0.005479363274762221     -0.001158549534267772     -0.0029790186688338125
1.0049  -0.005729474521084058     -0.005533900955502803     -0.001154616676249083     -0.0029963471022745295
1.005   -0.0057507132816726515    -0.0055887044631891605    -0.0011508255542956732    -0.0030139537541301535
1.0051  -0.005771856171760353     -0.005643766425871739     -0.001147176577820015     -0.003031958298631205
1.0052  -0.005792904415107746     -0.0056990805438587935    -0.0011436648249160508    -0.003050490870729968
1.0053  -0.00581385921908896      -0.00575464177708613      -0.0011402795060145954    -0.003069691835908443
1.0054  -0.005834721753486394     -0.005810446533469561     -0.0011370034373644167    -0.0030897116127749365
1.0055  -0.005855493128847967     -0.0058664928565371356    -0.0011338125323344629    -0.0031107100475926885
1.0056  -0.005876174374573115     -0.005922780610626786     -0.0011306753193987395    -0.0031328557517651887
1.0057  -0.0058967664168987285    -0.005979311661889701     -0.001127552496701504     -0.0031563249156621406
1.0058  -0.005917270056956905     -0.006036090053373896     -0.0011243965335402384    -0.003181300015687433
1.0059  -0.0059376859490809       -0.006093122172485349     -0.0011211513299790373    -0.0032079679569239415
1.006   -0.005958014579533315     -0.006150416909187383     -0.0011177519456581067    -0.0032365179434254558
1.0061  -0.0059782562458312654    -0.0062079858033682895    -0.0011141244094307022    -0.0032671387738318473
1.0062  -0.005998411036840768     -0.006265843179942759     -0.001110185620559397     -0.0033000157621550946
1.0063  -0.006018478813808453     -0.006324006270328978     -0.0011058433515044905    -0.003335327075949548
1.0064  -0.006038459192495313     -0.006382495319153066     -0.0011009963614857085    -0.0033732398247366185
1.0065  -0.0060583515265709665    -0.006441333675103798     -0.001095534627893325     -0.0034139052723048437
1.0066  -0.006078154892419879     -0.006500547865130966     -0.0010893397004871866    -0.0034574541886069343
1.0067  -0.006097868075503968     -0.006560167651252221     -0.0010822851811504743    -0.003503991605455716
1.0068  -0.006117489558417052     -0.006620226069499439     -0.001074237328758189     -0.0035535913702411355
1.0069  -0.006137017510755616     -0.006680759450650081     -0.001065055785201721     -0.0036062910760663127
1.007   -0.006156449780922202     -0.006741807422615979     -0.0010545944159228706    -0.0036620868326058967
1.0071  -0.0061757838899636555    -0.006803412894475025     -0.0010427022545187034    -0.0037209288698916276
1.0072  -0.006195017027535714     -0.006865622022328502     -0.0010292245373142571    -0.0037827176839337136
1.0073  -0.006214146050071673     -0.006928484157299627     -0.0010140038114875253    -0.0038473014204868823
1.0074  -0.006233167481219223     -0.0069920517760660595    -0.0009968810971675898    -0.003914474506706813
1.0075  -0.006252077514595202     -0.0070563803944773875    -0.0009776970819546469    -0.0039839781594031955
1.0076  -0.006270872018892174     -0.007121528464873607     -0.0009562933251088619    -0.004055502002081932
1.0077  -0.006289546545356648     -0.007187557257741598     -0.0009325134477086353    -0.004128688617354747
1.0078  -0.0063080963376410506    -0.007254530728403636     -0.000906204285735785     -0.00420313901431786
1.0079  -0.006326516344016123     -0.007322515369496098     -0.00087721698350713      -0.004278420450243123
1.008   -0.006344801231913882     -0.007391580049844031     -0.0008454080072538725    -0.004354075569126121
1.0081  -0.006362945404753427     -0.007461795840469124     -0.0008106400606508648    -0.00442963264358146
1.0082  -0.006380943020986523     -0.007533235828288463     -0.0007727828876799992    -0.00450461642316439
1.0083  -0.006398788015281265     -0.007605974918018503     -0.0007317139515117752    -0.004578559297173338
1.0084  -0.006416474121747202     -0.0076800896227824204    -0.0006873189818398925    -0.00465101164764314
1.0085  -0.006433994899087343     -0.007755657843673208     -0.0006394923876138688    -0.0047215517338849294
1.0086  -0.006451343757548074     -0.007832758638567224     -0.0005881375352283947    -0.004789793659693556
1.0087  -0.006468513987521688     -0.007911471980226101     -0.0005331668964423535    -0.0048553937512515015
1.0088  -0.006485498789641496     -0.007991878503697472     -0.00047450207388922034   -0.004918055421527112
1.0089  -0.0065022913061978695    -0.008074059242858958     -0.00041207371383339663   -0.004977531079828635
1.009   -0.006518884653687283     -0.008158095355776612     -0.0003458213196280058    -0.005033623017680782
1.0091  -0.006535271956299965     -0.008244067838558725     -0.0002756929798533211    -0.005086182327324369
1.0092  -0.006551446380136392     -0.00833205722712748      -0.0002016450271377889    -0.005135105361086013
1.0093  -0.006567401167939285     -0.008422143286334898     -0.0001236416438095174    -0.005180330872879548
1.0094  -0.006583129674117449     -0.008514404685726753     -0.00004165443093310338   -0.005221834273196037
1.0095  -0.006598625399834673     -0.008608918661199658     0.00004433804319337587    -0.005259623183442865
1.0096  -0.006613882027932116     -0.008705760661769528     0.0001343506996518985     -0.005293731331405667
1.0097  -0.006628893457453707     -0.008805003980624268     0.00022839239622911989    -0.005324213421924245
1.0098  -0.006643653837541147     -0.008906719369671108     0.00032646635229900906    -0.00535114012051723
1.0099  -0.006658157600472055     -0.009010974636862299     0.0004285705393243584     -0.00537459307209298
1.01    -0.006672399493616194     -0.009117834225557042     0.0005346980266527138     -0.00539466084732818
1.0101  -0.006686374610092951     -0.009227358775444441     0.0006448372736460985     -0.005411435184332214
1.0102  -0.0067000784179236375    -0.009339604664594534     0.0007589723602644233     -0.00542500844308729
1.0103  -0.006713506787478953     -0.009454623532441347     0.0008770831497831734     -0.005435470220140869
1.0104  -0.00672665601704003      -0.009572461783813942     0.0009991453786591161     -0.005442906096140318
1.0105  -0.0067395228563010435    -0.009693160074263355     0.001125130668817913      -0.005447395904882411
1.0106  -0.006752104527660555     -0.009816752777557851     0.0012550064593500753     -0.005449013036664408
1.0107  -0.006764398745165625     -0.00994326743623878      0.0013887358543739968     -0.005447822820963869
1.0108  -0.006776403730989819     -0.010072724197017867     0.0015262773857861282     -0.005443883433889674
1.0109  -0.006788118229349044     -0.010205135232863483     0.0016675846880413738     -0.0054372447603494726
1.011   -0.006799541517776804     -0.010340504154533723     0.0018126060841439193     -0.005427948838618186
1.0111  -0.0068106734157036474    -0.010478825414667076     0.0019612840824487633     -0.0054160301932650555
1.0112  -0.00682151429030635      -0.01062008370830479      0.0021135547807636223     -0.005401515563125391
1.0113  -0.006832065059613815     -0.010764253374384521     0.0022693471804583762     -0.0053844252127755775
1.0114  -0.006842327192878758     -0.010911297803332049     0.0024285824054334436     -0.0053647725882146014
1.0115  -0.006852302708244883     -0.011061168856792905     0.0025911728302692974     -0.005342565002549729
1.0116  -0.006861994167759955     -0.011213806306087383     0.002757021112074727      -0.0053178043561519775
1.0117  -0.006871404669804341     -0.011369137296796093     0.00292601912974521       -0.005290487106717785
1.0118  -0.006880537839023933     -0.011527075847534355     0.003098046828006032      -0.005260605257844291
1.0119  -0.00688939781387257      -0.011687522391608337     0.0032729709684596684     -0.005228146608079016
1.012   -0.006897989231886172     -0.011850363370826655     0.003450643788624852      -0.005193095083396175
1.0121  -0.006906317212824029     -0.01201547089126294      0.003630901569823418      -0.005155430650535458
1.0122  -0.006914387339825642     -0.012182702451026659     0.003813563119593793      -0.005115130777902915
1.0123  -0.006922205638743638     -0.01235190075043507      0.003998428169439827      -0.00507216973420673
1.0124  -0.006929778555819056     -0.012522893594992755     0.004185275699167487      -0.005026519317448174
1.0125  -0.0069371129338773735    -0.01269549390135789      0.0043738621917183826     -0.00497814894124698
1.0126  -0.006944215987223329     -0.012869499816178675     0.004563919830013592      -0.004927025852757419
1.0127  -0.006951095275421468     -0.013044694957269506     0.004755154651989293      -0.0048731154019088785
1.0128  -0.0069577586761462125    -0.013220848785139194     0.004947244676678766      -0.004816380952603861
1.0129  -0.00696421435728905      -0.013397717112524113     0.005139838023824191      -0.004756784446550098
1.013   -0.006970470748504995     -0.013575042757574455     0.005332551050054927      -0.004694286005786213
1.0131  -0.0069765365123807795    -0.013752556344776698     0.00552496653209225       -0.004628844056225185
1.0132  -0.006982420515398995     -0.013929977255940083     0.0057166319288194396     -0.004560415572360141
1.0133  -0.006988131798868503     -0.014107014731166451     0.005907057760042641      -0.004488956254990842
1.0134  -0.006993679549983101     -0.014283369117191618     0.0060957161519591165     -0.004414419996121477
1.0135  -0.0069990730731617126    -0.014458733258257502     0.006282039590684857      -0.004336759277490782
1.0136  -0.0070043217618156175    -0.014632794021583318     0.006465419946650502      -0.00425592465889638
1.0137  -0.007009435070675892     -0.014805233946821076     0.006645207829349377      -0.00417186599167949
1.0138  -0.007014422488805654     -0.014975733006396178     0.006820712334451646      -0.004084530307677323
1.0139  -0.0070192935134092355    -0.015143970460215136     0.006991201261935101      -0.003993863646133839
1.014   -0.00702405762454011      -0.015309626786756136     0.007155901868196358      -0.0038998100080343896
1.0141  -0.0070287242607966335    -0.01547238566902779      0.0073140022430149805     -0.0038023112052211856
1.0142  -0.007033302796084804     -0.01563193601323793      0.007464653367319823      -0.0037013074935884995
1.0143  -0.00703780251751401      -0.015787973975086775     0.007606971950183117      -0.0035967367774028904
1.0144  -0.007042232604481129     -0.01594020496877247      0.007740044087860992      -0.0034885349332957065
1.0145  -0.007046602108988628     -0.01608834563223565      0.007862929825827251      -0.003376635154089012
1.0146  -0.007050919937229332     -0.016232125722615225     0.007974668663752365      -0.003260968796345977
1.0147  -0.007055194832462527     -0.016371289916475712     0.008074286036304138      -0.0031414642282416327
1.0148  -0.007059435359195413     -0.01650559948998428      0.008160800786482049      -0.003018047896549005
1.0149  -0.007063649888674929     -0.016634833856716557     0.008233233618076999      -0.0028906432170636475
1.015   -0.007067846585687293     -0.016758791942060005     0.008290616491423751      -0.0027591712629548857
1.0151  -0.007072033396653611     -0.0168772933766755       0.008332002893367066      -0.0026235503506171435
1.0152  -0.007076218039004376     -0.01699017949390512      0.008356478868183005      -0.0024836961887461594
1.0153  -0.007080407991807714     -0.017097314119994517     0.008363174683270348      -0.0023395214401204854
1.0154  -0.007084610487621329     -0.017198584149151624     0.008351276937150707      -0.002190937160953366
1.0155  -0.007088832505533634     -0.01729389989940716      0.008320040911901345      -0.002037851247883679
1.0156  -0.007093080765352915     -0.01738319524924305      0.00826880290760195       -0.0018801689278450128
1.0157  -0.007097361722902547     -0.0174664275578901       0.008196992299868392      -0.001717793821708125
1.0158  -0.0071016815663751676    -0.017543577376963677     0.008104143011218881      -0.001550627147649132
1.0159  -0.007106046213695816     -0.01761464796265964      0.007989904110189487      -0.0013785685639855561
1.016   -0.007110461310844163     -0.017679664602420018     0.007854049200353026      -0.0012015160664112672
1.0161  -0.007114932231082644     -0.017738673770973313     0.007696484336149314      -0.0010193667065282552
1.0162  -0.0071194640750358185    -0.017791742133610382     0.007517254156836999      -0.0008320167314979338
1.0163  -0.007124061671568762     -0.017838955415762005     0.007316546032511304      -0.0006393625162196218
1.0164  -0.007128729579407589     -0.017880417159149488     0.007094692004117655      -0.0004413007692028236
1.0165  -0.007133472089450665     -0.017916247385302665     0.006852168403779117      -0.00023772957774171664
1.0166  -0.007138293227714156     -0.01794658118731644      0.00658959307883209       -0.00002854898522110724
1.0167  -0.007143196758861236     -0.01797156727082727      0.006307720234415604      0.00018633788263545449
1.0168  -0.007148186190262627     -0.017991366464036623     0.006007432965515332      0.00040702379667413287
1.0169  -0.007153264776537433     -0.01800615021583578      0.005689733638031461      0.0006335960169986416
1.017   -0.0071584355245271885    -0.018016099099711268     0.005355732334475288      0.0008661352504178748
1.0171  -0.007163701198654617     -0.018021401340096273     0.005006633643099803      0.0011047135646544278
1.0172  -0.007169064326622271     -0.01802225137495104      0.0046437221154316585     0.0013493932311871035
1.0173  -0.007174527205408788     -0.018018848468091594     0.004268346750093305      0.0016002240390503972
1.0174  -0.007180091907519816     -0.018011395381771347     0.0038819048837104462     0.001857241482377433
1.0175  -0.007185760287456805     -0.018000097118846543     0.003485825858907963      0.002120464590206392
1.0176  -0.007191533988364013     -0.017985159741292122     0.0030815548587943896     0.0023898923990465213
1.0177  -0.00719741444882148      -0.017966789271245235     0.002670537231782435      0.002665501716694342
1.0178  -0.007203402909749382     -0.017945190677815002     0.0022542036356750276     0.002947242553668349
1.0179  -0.0072095004213945345    -0.017920566952302368     0.001833956253399471      0.003235037152279778
1.018   -0.007215707850369619     -0.01789311827244816      0.0014111563075361972     0.003528772642605379
1.0181  -0.007222025886719434     -0.01786304125577617      0.0009871130238470899     0.0038282997654147427
1.0182  -0.0072284550509898815    -0.01783052829992637      0.0005630741637456904     0.004133426344815245
1.0183  -0.007234995701276598     -0.017795767008506116     0.00014021817084387277    0.0044439126235345
1.0184  -0.007241648040233798     -0.017758939698251246     -0.0002803520545513796    0.004759467678886988
1.0185  -0.0072484121220234106    -0.017720222984738097     -0.0006976137925917737    0.005079741050934288
1.0186  -0.0072552878591893985    -0.017679787441490548     -0.0011106276226710706    0.005404321153957298
1.0187  -0.007262275029439806     -0.0176377973284625       -0.0015185391322007748    0.005732723840962598
1.0188  -0.007269373282325141     -0.017594410384667726     -0.0019205793286679285    0.006064391484911868
1.0189  -0.0072765821457992375    -0.017549777679865694     -0.0023160639089503726    0.006398684760607435
1.019   -0.007283901032653278     -0.017504043520571038     -0.0027043915265582224    0.006734873971038439
1.0191  -0.0072913292468124715    -0.01745734540495439      -0.0030850412005280214    0.007072140180866263
1.0192  -0.007298865989488617     -0.01740981402169346      -0.0034575690435693545    0.007409560124211529
1.0193  -0.0073065103651803005    -0.017361573288362773     -0.003821604426912308     0.0077461137635620935
1.0194  -0.007314261387516129     -0.01731274042402331      -0.00417684571027729      0.00808066357992796
1.0195  -0.007322117984935938     -0.017263426052345522     -0.0045230557153762615    0.008411968919026505
1.0196  -0.007330079006205708     -0.01721373433051037      -0.004860056966242865     0.008738666757433131
1.0197  -0.007338143225764068     -0.01716376310049829      -0.005187726909582367     0.009059294479339668
1.0198  -0.007346309348898042     -0.01711360405863572      -0.005505993046060582     0.00937226623898382
1.0199  -0.007354576016746454     -0.01706334294075776      -0.005814828226333127     0.009675890457827017
1.02    -0.007362941811130471     -0.017013059719145726     -0.0061142460029283375    0.009968377843796236
1.0201  -0.0073714052592119515    -0.016962828809215603     -0.006404296200235825     0.010247849217054218
1.0202  -0.007379964837979128     -0.01691271928302817      -0.006685060655799547     0.010512334420353736
1.0203  -0.0073886189785612       -0.016862795087538584     -0.0069566492429184       0.010759812535918876
1.0204  -0.007397366070373402     -0.016813115265579825     -0.007219196113239985     0.01098820833870193
1.0205  -0.007406204465094525     -0.016763734177871102     -0.007472856227160393     0.01119542835917661
1.0206  -0.0074151324804789       -0.016714701724515158     -0.007717802108733809     0.011379388631582166
1.0207  -0.007424148404005498     -0.016666063564542886     -0.007954220916511195     0.011538021954060899
1.0208  -0.007433250496367588     -0.016617861332648812     -0.008182311757389066     0.011669342971431487
1.0209  -0.007442436994805265     -0.016570132851814173     -0.008402283258814817     0.011771457857776512
1.021   -0.0074517061162848825    -0.01652291234128856      -0.008614351357504876     0.011842596865971276
1.0211  -0.007461056060528484     -0.01647623061901617      -0.008818737345052237     0.011881173629025243
1.0212  -0.007470485012897216     -0.01643011529832009      -0.009015666156482218     0.011885791596967265
1.0213  -0.007479991147132284     -0.016384590977991567     -0.009205364759437533     0.011855296615385388
1.0214  -0.007489572627957516     -0.01633967942572518      -0.009388060920979322     0.011788798426697743
1.0215  -0.0074992276135476075    -0.016295399754773187     -0.009563981864091556     0.011685700539208338
1.0216  -0.007508954257865511     -0.016251768593253037     -0.009733353388312549     0.011545712914063177
1.0217  -0.00751875071287381      -0.016208800246618728     -0.009896398918041852     0.011368875224380055
1.0218  -0.007528615130623598     -0.016166506852485118     -0.010053338795500029     0.011155563613953956
1.0219  -0.007538545665225341     -0.016124898528854136     -0.010204389593896532     0.010906483360501304
1.022   -0.007548540474705068     -0.016083983514713046     -0.010349763658750684     0.010622665774042162
1.0221  -0.00755859772275107      -0.01604376830399869      -0.010489668667822413     0.010305459294096372
1.0222  -0.007568715580354022     -0.016004257772610296     -0.01062430724971036      0.009956499300860545
1.0223  -0.007578892227345179     -0.01596545529864202      -0.010753876741253152     0.009577678335170788
1.0224  -0.007589125853836025     -0.01592736287636356      -0.010878569009606667     0.009171125529353225
1.0225  -0.007599414661564214     -0.015889981223611283     -0.010998570233265986     0.008739150778379928
1.0226  -0.007609756865147672     -0.015853309883365044     -0.011114060900067856     0.008284227523980933
1.0227  -0.007620150693253377     -0.015817347319306244     -0.011225215697309752     0.007808926958190747
1.0228  -0.007630594389681418     -0.015782091005759294     -0.011332203509158154     0.007315900476025808
1.0229  -0.0076410862143698475    -0.01574753751232214      -0.01143518743595862      0.006807816065315159
1.023   -0.007651624444323672     -0.015713682583297958     -0.011534324872825198     0.006287324526580436
1.0231  -0.007662207374470224     -0.015680521212100968     -0.0116297675009007       0.005757051054323597
1.0232  -0.007672833318445263     -0.015648047711065        -0.011721661459349698     0.005219526461963466
1.0233  -0.007683500609312466     -0.01561625577678559      -0.011810147444030415     0.004677175462678929
1.0234  -0.007694207600219792     -0.015585138551112421     -0.011895360754326234     0.004132302820415771
1.0235  -0.007704952664995148     -0.015554688678215604     -0.011977431482121645     0.003587067517413228
1.0236  -0.0077157341986849835    -0.015524898357709545     -0.012056484668607865     0.0030434655951228707
1.0237  -0.0077265506180377455    -0.015495759394366797     -0.012132640378424882     0.0025033237532732914
1.0238  -0.007737400361935986     -0.015467263244043935     -0.012206013955837326     0.001968299290399946
1.0239  -0.007748281891778699     -0.015439401056869138     -0.01227671595772698      0.00143987821227924
1.024   -0.007759193691816865     -0.015412163716846644     -0.01234485262984786      0.000919362762097519
1.0241  -0.007770134269445289     -0.015385541879118952     -0.01241052578378826      0.0004079008958850141
1.0242  -0.007781102155451601     -0.015359526004076102     -0.012473833089936806     -0.00009353176915564716
1.0243  -0.007792095904226024     -0.015334106389207182     -0.012534868120012728     -0.0005841062763852398
1.0244  -0.00780311409393363      -0.01530927319841871      -0.01259372072842926      -0.0010631447681281635
1.0245  -0.007814155326651034     -0.015285016489259668     -0.012650476831934265     -0.0015300940359454906
1.0246  -0.007825218228469382     -0.015261326237777026     -0.012705218968182408     -0.001984533013879548
1.0247  -0.007836301449566228     -0.015238192361763332     -0.012758026056954481     -0.002426151949794439
1.0248  -0.007847403664247745     -0.01521560474177084      -0.012808973824138224     -0.0028547251584740757
1.0249  -0.007858523570962514     -0.01519355324070251      -0.012858134764780555     -0.003270154834634887
1.025   -0.007869659892289906     -0.015172027721642363     -0.012905578415454231     -0.003672384011636553
1.0251  -0.007880811374902843     -0.015151018064146404     -0.012951371234982146     -0.004061450307364154
1.0252  -0.007891976789508783     -0.015130514179218485     -0.012995577075205565     -0.004437430963042112
1.0253  -0.007903154930768111     -0.015110506022871454     -0.01303825707480382      -0.004800504059018552
1.0254  -0.007914344617192993     -0.015090983608582211     -0.013079469603956572     -0.005150806307707301
1.0255  -0.00792554469102706      -0.015071937018419763     -0.013119270884802438     -0.005488603710803785
1.0256  -0.007936754018108129     -0.015053356413242912     -0.01315771467075842      -0.005814159286051211
1.0257  -0.007947971487714192     -0.015035232041930236     -0.013194852321891591     -0.006127748756579647
1.0258  -0.007959196012394386     -0.015017554249499116     -0.013230733327007978     -0.006429643987197622
1.0259  -0.00797042652778649      -0.015000313484595316     -0.01326540490201444      -0.0067202393225037505
1.026   -0.007981661992420843     -0.01498350030596698      -0.013298912390299393     -0.006999774279033815
1.0261  -0.007992901387513003     -0.014967105388423177     -0.013331299268747076     -0.007268645111298858
1.0262  -0.0080041437167449       -0.014951119527874092     -0.01336260716785565      -0.0075272047033872
1.0263  -0.008015388006036475     -0.014935533645930128     -0.01339287606737589      -0.007775723101071218
1.0264  -0.008026633303308026     -0.014920338793692166     -0.01342214421909701      -0.008014642072833355
1.0265  -0.008037878678234099     -0.014905526155360968     -0.013450448372611773     -0.008244216221860423
1.0266  -0.008049123221989953     -0.014891087050811188     -0.013477823771126936     -0.008464911788980598
1.0267  -0.008060366046991459     -0.014877012938232948     -0.013504304257375938     -0.008676913114375942
1.0268  -0.008071606286628447     -0.014863295415975598     -0.013529922117456393     -0.008880606319087265
1.0269  -0.008082843094992888     -0.014849926224209728     -0.013554708658775016     -0.009076382892078023
1.027   -0.008094075646602543     -0.014836897246053487     -0.013578693713077726     -0.009264444640011436
1.0271  -0.008105303136119886     -0.014824200508511185     -0.013601905834557436     -0.009445170248088835
1.0272  -0.008116524778067642     -0.014811828182995517     -0.013624372575975529     -0.009618778828912133
1.0273  -0.008127739806541386     -0.014799772585655006     -0.013646120451597929     -0.009785657419707213
1.0274  -0.008138947474918987     -0.01478802617738055      -0.013667174703068953     -0.00994602116998181
1.0275  -0.008150147055568921     -0.014776581563602124     -0.013687559838866934     -0.010100171812265184
1.0276  -0.008161337839555296     -0.014765431493817153     -0.013707299326251135     -0.010248164353840091
1.0277  -0.008172519136343337     -0.014754568861072423     -0.01372641550965878      -0.010390576447844534
1.0278  -0.008183690273502782     -0.01474398670106739      -0.013744930103879588     -0.01052754566830092
1.0279  -0.008194850596411056     -0.014733678191176299     -0.013762864001309404     -0.010659145357626295
1.028   -0.008205999467956497     -0.014723636649446646     -0.013780236881759033     -0.01078566221145705
1.0281  -0.008217136268241504     -0.01471385553330795      -0.013797068256156533     -0.010907384324600469
1.0282  -0.008228260394286093     -0.014704328438104253     -0.01381337647812841      -0.011024533391104084
1.0283  -0.008239371259732257     -0.014695049095839307     -0.013829179311176377     -0.011137204342227734
1.0284  -0.00825046829454917      -0.01468601137344047      -0.01384449385867043      -0.011245520461939981
1.0285  -0.008261550944740252     -0.014677209271182807     -0.013859336681666305     -0.011349856900607705
1.0286  -0.008272618672050413     -0.014668636920932987     -0.013873723618313115     -0.011450280229487856
1.0287  -0.008283670953676305     -0.014660288584441905     -0.013887669746926432     -0.011546890617320026
1.0288  -0.008294707281977499     -0.014652158651425728     -0.013901189919275391     -0.011639922913077439
1.0289  -0.00830572716419056      -0.01464424163768903      -0.013914297862697175     -0.011729508114248369
1.029   -0.008316730122144124     -0.014636532183302405     -0.01392700788198181      -0.011816000667203926
1.0291  -0.008327715691977869     -0.014629025050403787     -0.013939332596355951     -0.011898955823248729
1.0292  -0.008338683423862516     -0.014621715121483685     -0.013951284770576467     -0.01197910908761643
1.0293  -0.008349632881723527     -0.01461459739712835      -0.01396287648537994      -0.012056331207740564
1.0294  -0.0083605636429671       -0.014607666994155567     -0.013974119480339067     -0.012130733747842893
1.0295  -0.008371475298209306     -0.014600919143478757     -0.013985025294269232     -0.012202464035223197
1.0296  -0.008382367451007578     -0.01459434918803295      -0.013995604671251058     -0.012271602429421992
1.0297  -0.008393239717596078     -0.014587952580860616     -0.014005867842385793     -0.01233833659524508
1.0298  -0.00840409172662391      -0.01458172488283461      -0.014015825406496723     -0.012402574038501658
1.0299  -0.008414923118895908     -0.014575661760769628     -0.014025486925624595     -0.012464650389069992
1.03    -0.008425733547117854     -0.014569758985243665     -0.014034861709716998     -0.012524543745829645
1.0301  -0.008436522675644311     -0.014564012428742336     -0.014043959005976945     -0.012582379454413494
1.0302  -0.008447290180229642     -0.014558418063374807     -0.014052787727301841     -0.012638077933073978
1.0303  -0.008458035747783093     -0.014552971959054938     -0.014061356146145931     -0.01269198624588674
1.0304  -0.008468759076126806     -0.01454767028137994      -0.014069672335230522     -0.012743926163530627
1.0305  -0.00847945987375758      -0.014542509289707134     -0.014077744432262061     -0.012793883825021684
1.0306  -0.008490137859612447     -0.014537485335167143     -0.01408558012391395      -0.012842698091328139
1.0307  -0.008500792762836792     -0.014532594858710739     -0.01409318632734512      -0.012889403823253022
1.0308  -0.008511424322556985     -0.01452783438920471      -0.014100571028708684     -0.012934514459975344
1.0309  -0.008522032287656587     -0.01452320054145306      -0.014107740000555218     -0.0129782927164218
1.031   -0.008532616416555132     -0.01451869001442866      -0.01411470070263966      -0.01302056514201939
1.0311  -0.008543176476991765     -0.014514299589371447     -0.014121459136383619     -0.013061470326473743
1.0312  -0.008553712245811185     -0.014510026127912065     -0.014128021712673028     -0.013100805436215758
1.0313  -0.008564223508754238     -0.014505866570350646     -0.014134394214423902     -0.01313899300124148
1.0314  -0.008574710060251605     -0.0145018179338402       -0.014140582565872787     -0.013176136088674014
1.0315  -0.008585171703220582     -0.014497877310701351     -0.01414659274738403      -0.013211512433591317
1.0316  -0.008595608248866396     -0.014494041866528229     -0.014152429439932673     -0.013246086948696362
1.0317  -0.008606019516485798     -0.014490308838737665     -0.01415809850564959      -0.01327914202667689
1.0318  -0.008616405333275373     -0.0144866755347962       -0.014163604239503262     -0.013311702300769602
1.0319  -0.008626765534142312     -0.01448313933051783      -0.0141689526335265       -0.013343082391049416
1.032   -0.008637099961519276     -0.014479697668563152     -0.014174147992441525     -0.013372891136159942
1.0321  -0.00864740846518226      -0.014476348056871846     -0.014179194561098682     -0.013402443530396603
1.0322  -0.008657690902072085     -0.014473088067072488     -0.014184096861368142     -0.01343109895493098
1.0323  -0.008667947136119226     -0.01446991533293957      -0.014188859558779313     -0.013457974313989573
1.0324  -0.008678177038071512     -0.014466827549000753     -0.014193486415546668     -0.0134848667678752
1.0325  -0.008688380485326067     -0.014463822469022782     -0.014197981621963085     -0.01351076601103058
1.0326  -0.008698557361763467     -0.014460897904555542     -0.014202349292190683     -0.013535391193881956
1.0327  -0.008708707557585734     -0.014458051723599485     -0.014206593312757228     -0.013559602978052183
1.0328  -0.008718830969157263     -0.014455281849205326     -0.014210716394770869     -0.013583077055048924
1.0329  -0.008728927498849081     -0.014452586258130165     -0.014214723294037763     -0.01360592072024281
1.033   -0.00873899705488609      -0.014449962979516338     -0.014218616845167457     -0.013627289264363334
1.0331  -0.008749039551197099     -0.014447410093632176     -0.014222399675244095     -0.01364874413539259
1.0332  -0.008759054907268584     -0.014444925730609633     -0.014226076738162527     -0.013668903502994018
1.0333  -0.008769043048000875     -0.014442508069122624     -0.014229649407181745     -0.013689249106595436
1.0334  -0.008779003903566956     -0.01444015533535779      -0.014233121665757109     -0.013708445035965447
1.0335  -0.008788937409275471     -0.014437865801715829     -0.01423649619583584      -0.01372693379720004
1.0336  -0.008798843505435012     -0.014435637785594688     -0.01423977625358542      -0.013745461876500642
1.0337  -0.008808722137222296     -0.014433469648470067     -0.014242963821212517     -0.013762921768193125
1.0338  -0.008818573254552917     -0.014431359794595337     -0.014246062131602904     -0.01378022926207673
1.0339  -0.008828396811954263     -0.014429306670038248     -0.014249073828555002     -0.013796812440808045
1.034   -0.00883819276844192      -0.014427308761569878     -0.014252000758653047     -0.01381234107461623
1.0341  -0.008847961087398406     -0.014425364595684099     -0.014254845899622979     -0.013828364494853806
1.0342  -0.008857701736454159     -0.014423472737547634     -0.014257610745845615     -0.013842823331518596
1.0343  -0.008867414687371641     -0.014421631790059538     -0.014260299362494016     -0.01385786704748439
1.0344  -0.008877099915931622     -0.014419840392842024     -0.014262913279087252     -0.013872376821048854
1.0345  -0.008886757401822373     -0.014418097221359692     -0.014265453377922134     -0.013886164854072989
1.0346  -0.008896387128530558     -0.014416400986015179     -0.014267923086825082     -0.01389908740762018
1.0347  -0.00890598908323496      -0.014414750431163434     -0.014270323896069291     -0.01391271631225412
1.0348  -0.008915563256702968     -0.014413144334335852     -0.014272658410507932     -0.013925107974917205
1.0349  -0.008925109643188642     -0.01441158150534246      -0.01427492710089496      -0.013937023113530653
1.035   -0.008934628240333245     -0.014410060785466621     -0.014277133527928067     -0.01394913183489143
