#Convergence plot for nb vs h2 @ h1 = 1.0 and beta = 0
#h2     nb @ O(k2)          nb @ O(k4)          nb @ O(k6)          nb @ O(k8)
0.0444  1.523542036512016   1.523542036512016   1.5459643631354765  1.5424599283139435
0.0448  1.5202792025805085  1.5202792025805085  1.5432447419605844  1.5396364256472386
0.0452  1.5170303142231485  1.5170303142231485  1.5405468176365702  1.536832681968146
0.0456  1.513795282224094   1.513795282224094   1.5378705306759528  1.53404862575529
0.046   1.510574018126888   1.510574018126888   1.5352158220249827  1.5312841861364839
0.0464  1.5073664342263933  1.5073664342263933  1.5325826330605417  1.528539292885585
0.0468  1.504172443560834   1.504172443560834   1.5299709055870432  1.5258138764192752
0.0472  1.5009919599039363  1.5009919599039363  1.5273805818333561  1.5231078677938632
0.0476  1.49782489775717    1.49782489775717    1.5248116044497355  1.5204211987020388
0.048   1.4946711723420845  1.4946711723420845  1.522263916504761   1.5177538014695957
0.0484  1.4915306995927473  1.4915306995927473  1.5197374614822952  1.5151056090521489
0.0488  1.4884033961482708  1.4884033961482708  1.5172321832784503  1.5124765550318289
0.0492  1.4852891793454397  1.4852891793454397  1.5147480261985744  1.5098665736139625
0.0496  1.482187967211424   1.482187967211424   1.512284934954237   1.5072755996237075
0.05    1.4790996784565913  1.4790996784565913  1.5098428546602485  1.504703568502721
0.0504  1.476024232467399   1.476024232467399   1.5074217308316762  1.502150416305777
0.0508  1.4729615492993826  1.4729615492993826  1.505021509380883   1.499616079697379
0.0512  1.4699115496702284  1.4699115496702284  1.5026421366145786  1.4971004959483585
0.0516  1.4668741549529323  1.4668741549529323  1.5002835592308896  1.4946036029324923
0.0520  1.4638492871690425  1.4638492871690425  1.4979457243164367  1.4921253391230698
0.0524  1.4608368689819873  1.4608368689819873  1.4956285793434339  1.4896656435894757
0.0528  1.457836823690482   1.457836823690482   1.4933320721667978  1.48722445599376
0.0532  1.4548490752220222  1.4548490752220222  1.4910561510212788  1.48480171658721
0.0536  1.4518735481264518  1.4518735481264518  1.4888007645186008  1.4823973662069023
0.054   1.4489101675696106  1.4489101675696106  1.4865658616446225  1.4800113462722768
0.0544  1.4459588593270631  1.4459588593270631  1.4843513917565128  1.47764359878168
0.0548  1.4430195497779004  1.4430195497779004  1.4821573045799357  1.4752940663089107
0.0552  1.4400921658986174  1.4400921658986174  1.4799835502062682  1.4729626919998042
0.0556  1.437176635257067   1.437176635257067   1.477830079089815   1.4706494195687565
0.056   1.4342728860064853  1.4342728860064853  1.4756968420450536  1.4683541932953017
0.0564  1.4313808468795897  1.4313808468795897  1.473583790243887   1.4660769580206456
0.0568  1.4285004471827485  1.4285004471827485  1.4714908752129197  1.4638176591442467
0.0572  1.4256316167902212  1.4256316167902212  1.4694180488307478  1.4615762426203702
0.0576  1.4227742861384667  1.4227742861384667  1.4673652633252638  1.4593526549546545
0.058   1.419928386220521   1.419928386220521   1.465332471270981   1.457146843200686
0.0584  1.4170938485804414  1.4170938485804414  1.4633196255863743  1.4549587549565715
0.0588  1.4142706053078191  1.4142706053078191  1.4613266795312372  1.4527883383615272
0.0592  1.4114585890323528  1.4114585890323528  1.4593535867040555  1.4506355420924653
0.0596  1.4086577329184937  1.4086577329184937  1.4574003010393999  1.4485003153605902
0.0600  1.4058679706601467  1.4058679706601467  1.4554667768053346  1.4463826079080078
0.0604  1.4030892364754397  1.4030892364754397  1.4535529686008397  1.4442823700043288
0.0608  1.4003214651015536  1.4003214651015536  1.4516588313532583  1.4421995524433031
0.0612  1.397564591789612   1.397564591789612   1.449784320315753   1.4401341065394404
0.0616  1.3948185522996313  1.3948185522996313  1.4479293910647835  1.4380859841246558
0.062   1.3920832828955332  1.3920832828955332  1.446093999497601   1.4360551375449195
0.0624  1.3893587203402114  1.3893587203402114  1.4442781018297604  1.434041519656919
0.0628  1.3866448018906596  1.3866448018906596  1.4424816545926458  1.4320450838247307
0.0632  1.3839414652931548  1.3839414652931548  1.440704614631017   1.4300657839165005
0.0636  1.3812486487784956  1.3812486487784956  1.4389469391005751  1.4281035743011534
0.064   1.3785662910573002  1.3785662910573002  1.4372085854655325  1.426158409845062
0.0644  1.3758943313153549  1.3758943313153549  1.435489511496225   1.42423024590883
0.0648  1.3732327092090177  1.3732327092090177  1.433789675266712   1.4223190383439803
0.0652  1.3705813648606775  1.3705813648606775  1.4321090351524108  1.420424743489691
0.0656  1.3679402388542607  1.3679402388542607  1.4304475498277462  1.4185473181695907
0.066   1.3653092722307965  1.3653092722307965  1.4288051782638158  1.4166867196885138
0.0664  1.3626884064840268  1.3626884064840268  1.4271818797260671  1.4148429058292837
0.0668  1.3600775835560708  1.3600775835560708  1.4255776137719982  1.4130158348495119
0.0672  1.3574767458331367  1.3574767458331367  1.4239923402488786  1.4112054654784463
0.0676  1.354885836141285   1.354885836141285   1.422426019291468   1.4094117569137397
0.068   1.3523047977422389  1.3523047977422389  1.420878611319778   1.407634668818351
0.0684  1.3497335743292411  1.3497335743292411  1.419350077036829   1.4058741613173753
0.0688  1.3471721100229606  1.3471721100229606  1.417840377426436   1.4041301949949268
0.0692  1.3446203493674438  1.3446203493674438  1.4163494737510072  1.402402730891036
0.0696  1.3420782373261133  1.3420782373261133  1.4148773275493567  1.400691730498542
0.07    1.33954571927781    1.33954571927781    1.4134239006345366  1.3989971557600227
0.0704  1.3370227410128817  1.3370227410128817  1.4119891550916854  1.397318969064731
0.0708  1.334509248729315   1.334509248729315   1.410573053275892   1.3956571332455487
0.0712  1.3320051890289102  1.3320051890289102  1.4091755578100758  1.3940116115759573
0.0716  1.3295105089135009  1.3295105089135009  1.4077966315828814  1.3923823677670177
0.0720  1.3270251557812138  1.3270251557812138  1.4064362377465938  1.390769365964382
0.0724  1.3245490774227728  1.3245490774227728  1.405094339715066   1.3891725707453049
0.0728  1.3220822220178423  1.3220822220178423  1.4037709011616606  1.3875919471156792
0.0732  1.3196245381314116  1.3196245381314116  1.4024658860172157  1.3860274605070988
0.0736  1.3171759747102212  1.3171759747102212  1.4011792584680145  1.3844790767739057
0.0740  1.314736481079227   1.314736481079227   1.3999109829537861  1.3829467621903166
0.0744  1.3123060069381047  1.3123060069381047  1.398661024165699   1.38143048344746
0.0748  1.309884502357792   1.309884502357792   1.3974293470443957  1.37993020765055
0.0752  1.3074719177770704  1.3074719177770704  1.396215916778032   1.37844590231603
0.0756  1.3050682039991828  1.3050682039991828  1.3950206988003186  1.3769775353686626
0.076   1.302673312188491   1.302673312188491   1.3938436587886023  1.3755250751387629
0.0764  1.3002871938671672  1.3002871938671672  1.392684762661947   1.3740884903593689
0.0768  1.2979098009119228  1.2979098009119228  1.3915439765792237  1.3726677501634044
0.0772  1.2955410855507739  1.2955410855507739  1.390421266937246   1.3712628240809988
