#Convergence plot for nb vs h2 @ h1 = 1.0 and beta = 0
#h2     nb @ O(k2)          nb @ O(k4)          nb @ O(k6)          nb @ O(k8)
0.0264  1.6281043478260868  1.6972575358790167  1.6914482170835181  1.6907527319762408
0.0268  1.622469565217391   1.6937341798109637  1.6876567799553466  1.6869181765539372
0.0272  1.6168347826086955  1.6902425745179583  1.6838889705460551  1.6831052743417394
0.0276  1.6111999999999997  1.68678272          1.6801446676159997  1.679313844721792
0.028   1.6055652173913044  1.683354616257089   1.676423749925536   1.675543706196563
0.0284  1.5999304347826087  1.6799582632892247  1.6727260962350199  1.6717946763888423
0.0288  1.5942956521739131  1.6765936610964085  1.669051585304807   1.6680665720417442
0.0292  1.5886608695652173  1.673260809678639   1.6654000958952522  1.664359209018704
0.0296  1.5830260869565216  1.6699597090359166  1.6617715067667125  1.6606724023034807
0.0300  1.577391304347826   1.666690359168242   1.658165696679543   1.6570059660001573
0.0304  1.5717565217391303  1.6634527600756144  1.6545825443940994  1.6533597133331368
0.0308  1.5661217391304345  1.6602469117580338  1.6510219286707373  1.6497334566471473
0.0312  1.5604869565217392  1.657072814215501   1.6474837282698132  1.6461270074072392
0.0316  1.5548521739130434  1.6539304674480149  1.6439678219516818  1.6425401761987843
0.032   1.5492173913043477  1.6508198714555764  1.640474088476699   1.6389727727274797
0.0324  1.5435826086956521  1.647741026238185   1.6370024066052213  1.6354246058193436
0.0328  1.5379478260869563  1.6446939317958411  1.6335526550976036  1.631895483420717
0.0332  1.5323130434782608  1.6416785881285443  1.630124712714202   1.6283852125982643
0.0336  1.526678260869565   1.6386949952362948  1.626718458215372   1.6248935995389726
0.034   1.5210434782608697  1.6357431531190927  1.6233337703614696  1.6214204495501516
0.0344  1.515408695652174   1.6328230617769377  1.6199705279128502  1.6179655670594335
0.0348  1.5097739130434782  1.6299347212098296  1.6166286096298697  1.6145287556147738
0.0352  1.5041391304347826  1.6270781314177694  1.6133078942728836  1.6111098178844518
0.0356  1.4985043478260869  1.624253292400756   1.610008260602248   1.607708555657067
0.0360  1.4928695652173911  1.6214602041587902  1.6067295873783183  1.604324769841544
0.0364  1.4872347826086956  1.6186988666918716  1.6034717533614504  1.6009582604671293
0.0368  1.4815999999999998  1.6159692799999998  1.600234637312      1.5976088266833917
0.0372  1.475965217391304   1.6132714440831757  1.5970181179903227  1.5942762667602244
0.0376  1.4703304347826087  1.610605358941399   1.5938220741567743  1.590960378087842
0.038   1.464695652173913   1.607971024574669   1.5906463845717103  1.5876609571767821
0.0384  1.4590608695652172  1.6053684409829865  1.5874909279954865  1.5843777996579054
0.0388  1.4534260869565216  1.6027976081663518  1.584355583188459   1.5811107002823959
0.0392  1.447791304347826   1.6002585261247637  1.5812402289109837  1.5778594529217589
0.0396  1.4421565217391303  1.597751194858223   1.5781447439234153  1.5746238505678236
0.04    1.4365217391304346  1.5952756143667295  1.5750690069861097  1.5714036853327422
0.0404  1.4308869565217388  1.5928317846502833  1.5720128968594234  1.5681987484489897
0.0408  1.4252521739130435  1.5904197057088845  1.568976292303712   1.5650088302693625
0.0412  1.4196173913043477  1.588039377542533   1.5659590720793306  1.5618337202669816
0.0416  1.4139826086956522  1.5856908001512289  1.5629611149466354  1.5586732070352902
0.042   1.4083478260869564  1.5833739735349717  1.5599822996659818  1.5555270782880533
0.0424  1.4027130434782606  1.5810888976937616  1.5570225049977255  1.5523951208593598
0.0428  1.397078260869565   1.5788355726275993  1.5540816097022225  1.5492771207036222
0.0432  1.3914434782608693  1.5766139983364837  1.5511594925398287  1.546172862895573
0.0436  1.385808695652174   1.574424174820416   1.5482560322708994  1.5430821316302712
0.0440  1.3801739130434783  1.572266102079395   1.5453711076557903  1.5400047102230952
0.0444  1.3745391304347825  1.5701397801134214  1.5425045974548572  1.5369403811097477
0.0448  1.368904347826087   1.5680452089224952  1.539656380428456   1.5338889258462551
0.0452  1.3632695652173912  1.5659823885066162  1.5368263353369422  1.530850125108965
0.0456  1.3576347826086956  1.5639513188657848  1.5340143409406717  1.527823758694549
0.046   1.3519999999999999  1.561952            1.531220276         1.52480960552
0.0464  1.346365217391304   1.5599844319092626  1.5284440192752826  1.5218074436226356
0.0468  1.3407304347826088  1.5580486145935728  1.5256854495268763  1.518817050160095
0.0472  1.335095652173913   1.5561445480529301  1.5229444455151357  1.5158382014103406
0.0476  1.3294608695652173  1.5542722322873346  1.5202208860004167  1.512870672771657
0.048   1.3238260869565217  1.5524316672967864  1.5175146497430756  1.5099142387626527
0.0484  1.318191304347826   1.5506228530812853  1.5148256155034674  1.506968673022258
0.0488  1.3125565217391304  1.5488457896408319  1.5121536620419482  1.504033748309727
0.0492  1.3069217391304346  1.5471004769754253  1.5094986681188738  1.5011092365046352
0.0496  1.3012869565217389  1.545386915085066   1.5068605124945993  1.498194908606882
0.05    1.2956521739130433  1.543705103969754   1.5042390739294813  1.4952905347366896
0.0504  1.2900173913043478  1.5420550436294893  1.501634231183875   1.4923958841346023
0.0508  1.284382608695652   1.5404367340642722  1.4990458630181362  1.4895107251614883
0.0512  1.2787478260869565  1.5388501752741022  1.4964738481926205  1.486634825298537
0.0516  1.273113043478261   1.5372953672589793  1.493918065467684   1.4837679511472621
0.0520  1.2674782608695652  1.5357723100189036  1.4913783936036822  1.480909868429499
0.0524  1.2618434782608694  1.5342810035538754  1.4888547113609705  1.4780603419874077
